,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus
4437,57671.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4438,57684.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4439,57697.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4440,57710.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4441,57723.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4442,57736.0,38.7,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4443,57749.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4444,57762.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4445,57775.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4446,57788.0,39.0,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4447,57801.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4448,57814.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4449,57827.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4450,57840.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4451,57853.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4452,57866.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4453,57879.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4454,57892.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4455,57905.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4456,57918.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4457,57931.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4458,57944.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4459,57957.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4460,57970.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4461,57983.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4462,57996.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4463,58009.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4464,58022.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4465,58035.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4466,58048.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4467,58061.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4468,58074.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4469,58087.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4470,58100.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4471,58113.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4472,58126.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4473,58139.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4474,58152.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4475,58165.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4476,58178.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4477,58191.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
