,time,TSH0,TSH1,TSH2,TSH3,TSOS,PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,PC_1,CCH_1,TCO_1
605,7852.0,59.8,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
606,7865.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
607,7878.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
608,7891.0,59.6,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
609,7904.0,59.6,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
610,7917.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
611,7930.0,59.6,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
612,7943.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
613,7956.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
614,7969.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
615,7982.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
616,7995.0,59.6,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
617,8008.0,59.6,51.6,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
618,8021.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
619,8034.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
620,8047.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
621,8060.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
622,8073.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
623,8086.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
624,8099.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
625,8112.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
626,8125.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
627,8138.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
628,8151.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
629,8164.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
630,8177.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
631,8190.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
632,8203.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
633,8216.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
634,8229.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
635,8242.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
636,8255.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
637,8268.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
638,8281.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
639,8294.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
640,8307.0,59.8,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
641,8320.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
642,8333.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
643,8346.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
644,8359.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
645,8372.0,59.6,51.3,59.0,57.5,37.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
646,8385.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
647,8398.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
648,8411.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
649,8424.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
650,8437.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
651,8450.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
652,8463.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
653,8476.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
654,8489.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
655,8502.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
656,8515.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
657,8528.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
658,8541.0,59.8,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
659,8554.0,59.8,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
660,8567.0,59.8,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
661,8580.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
662,8593.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
663,8606.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
664,8619.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
665,8632.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
666,8645.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
667,8658.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
668,8671.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
669,8684.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
670,8697.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
671,8710.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
672,8723.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
673,8736.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
674,8749.0,59.8,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
675,8762.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
676,8775.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
677,8788.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
678,8801.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
679,8814.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
680,8827.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
681,8840.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
682,8853.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
683,8866.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
684,8879.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
685,8892.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
686,8905.0,59.6,51.3,59.0,57.5,37.0,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
687,8918.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
688,8931.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
689,8944.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
690,8957.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
691,8970.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
692,8983.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
693,8996.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
694,9009.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
695,9022.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
696,9035.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
697,9048.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
698,9061.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
699,9074.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
700,9087.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
701,9100.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,26.0
702,9113.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
703,9126.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
704,9139.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
705,9152.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
706,9165.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
707,9178.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
708,9191.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
709,9204.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
710,9217.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
711,9230.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
712,9243.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
713,9256.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
714,9269.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
715,9282.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
716,9295.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
717,9308.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
718,9321.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
719,9334.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
720,9347.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
721,9360.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
722,9373.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
723,9386.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
724,9399.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
725,9412.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
726,9425.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
727,9438.0,59.6,51.3,59.0,57.5,36.8,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
728,9451.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
729,9464.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
730,9477.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
731,9490.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
732,9503.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
733,9516.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
734,9529.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
735,9542.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
736,9555.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
737,9568.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
738,9581.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
739,9594.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
740,9607.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
741,9620.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
742,9633.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
743,9646.0,59.6,51.3,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
744,9659.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
745,9672.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
746,9685.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
747,9698.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
748,9711.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
749,9724.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
750,9737.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
751,9750.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
752,9763.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
753,9776.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
754,9789.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
755,9802.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
756,9815.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
757,9828.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
758,9841.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
759,9854.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
760,9867.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
761,9880.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
762,9893.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
763,9906.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
764,9919.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
765,9932.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
766,9945.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
767,9958.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
768,9971.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
769,9984.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
770,9997.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
771,10010.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
772,10023.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
773,10036.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
774,10049.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
775,10062.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
776,10075.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
777,10088.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
778,10101.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
779,10114.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
780,10127.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
781,10140.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
782,10153.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
783,10166.0,59.6,51.1,59.0,57.5,36.5,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
784,10179.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
785,10192.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
786,10205.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
787,10218.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
788,10231.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
789,10244.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
790,10257.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
791,10270.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
792,10283.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
793,10296.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
794,10309.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
795,10322.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
796,10335.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
797,10348.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
798,10361.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
799,10374.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
800,10387.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
801,10400.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
802,10413.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
803,10426.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
804,10439.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
805,10452.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
806,10465.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
807,10478.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
808,10491.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
809,10504.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.7
810,10517.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
811,10530.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
812,10543.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
813,10556.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
814,10569.0,59.6,51.1,59.0,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
815,10582.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
816,10595.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
817,10608.0,59.6,51.1,58.7,57.5,36.1,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
818,10621.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
819,10634.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
820,10647.0,59.6,51.1,58.7,57.5,36.1,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
821,10660.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
822,10673.0,59.6,51.1,58.7,57.5,36.1,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
823,10686.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
824,10699.0,59.6,51.1,58.7,57.5,36.3,11.0,196.4,1.0,0.0,0.0,1.0,11.0,0.0,25.5
